kabupaten_kota,kecamatan,latitude,longitude,is_kota,jenis_usaha,tahun_berdiri,jumlah_karyawan,has_digital_presence,omset_bulanan,populasi,kepadatan_penduduk,income_per_kapita,jarak_ke_jalan_utama,jarak_ke_pasar,akses_internet_pct,skor_infrastruktur,jumlah_kompetitor_radius_3km,jarak_ke_bank_terdekat,penetrasi_kur_pct,risiko_banjir,risiko_gempa,skor_potensi,is_survived_3yr,business_maturity,infra_x_income,competition_density_ratio,avg_distance_to_facilities,market_gap_score,digital_readiness_index,risk_composite,financial_access_score,omset_per_karyawan,location_advantage
Kota Depok,Sawangan,-6.385504752861509,106.75006398510035,True,Kerajinan,2013,5,0,60.6,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,70.77,1,11,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.4225,0.1685,0.6522,12.120000000000001,70.6775
Kota Depok,Sawangan,-6.381018502834432,106.74649917089022,True,Makanan,2023,5,0,39.68,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,70.77,0,1,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.4225,0.1685,0.6522,7.936,70.6775
Kota Depok,Sawangan,-6.390025770667457,106.74592060878422,True,Makanan,2016,1,0,68.6,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,70.77,0,8,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.4225,0.1685,0.6522,68.6,70.6775
Kota Depok,Sawangan,-6.371968611997973,106.75702921047083,True,Makanan,2022,3,1,97.59,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,0,2,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,32.53,70.6775
Kota Depok,Sawangan,-6.370531149524112,106.74390503382897,True,Makanan,2019,4,1,57.35,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,1,5,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,14.3375,70.6775
Kota Depok,Sawangan,-6.377308802838602,106.74755815863452,True,Fashion,2017,2,1,47.83,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,0,7,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,23.915,70.6775
Kota Depok,Sawangan,-6.389210440665059,106.75986835543355,True,Kerajinan,2013,1,1,41.35,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,0,11,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,41.35,70.6775
Kota Depok,Sawangan,-6.374154377931068,106.75413192746744,True,Fashion,2017,2,1,188.64,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,0,7,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,94.32,70.6775
Kota Depok,Sawangan,-6.385816449853556,106.75284352913688,True,Makanan,2014,2,1,65.65,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,0,10,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,32.825,70.6775
Kota Depok,Sawangan,-6.373319528491915,106.74562944532056,True,Fashion,2011,3,1,118.25,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,0,13,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,39.416666666666664,70.6775
Kota Depok,Sawangan,-6.39010240532056,106.74984034185007,True,Makanan,2014,7,1,90.58,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,1,10,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,12.94,70.6775
Kota Depok,Sawangan,-6.379511672367159,106.75660445797918,True,Jasa,2011,2,1,130.18,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,1,13,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,65.09,70.6775
Kota Depok,Sawangan,-6.381930349167445,106.7472058775682,True,Makanan,2016,2,1,62.7,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,1,8,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,31.35,70.6775
Kota Depok,Sawangan,-6.386965241846012,106.75738914772067,True,Makanan,2019,4,0,88.18,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,70.77,1,5,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.4225,0.1685,0.6522,22.045,70.6775
Kota Depok,Sawangan,-6.384553915669123,106.7635915904842,True,Pertanian,2024,4,0,36.91,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,70.77,1,0,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.4225,0.1685,0.6522,9.2275,70.6775
Kota Depok,Sawangan,-6.375413082961463,106.75046481132289,True,Makanan,2018,1,0,42.34,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,70.77,0,6,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.4225,0.1685,0.6522,42.34,70.6775
Kota Depok,Sawangan,-6.3890436379393245,106.74741113337812,True,Makanan,2016,3,0,67.32,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,70.77,0,8,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.4225,0.1685,0.6522,22.439999999999998,70.6775
Kota Depok,Sawangan,-6.373213100121083,106.75380165543318,True,Pertanian,2012,7,1,56.72,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,0,12,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,8.102857142857143,70.6775
Kota Depok,Sawangan,-6.387828181637533,106.75266215304946,True,Kerajinan,2021,7,0,22.23,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,70.77,1,3,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.4225,0.1685,0.6522,3.1757142857142857,70.6775
Kota Depok,Sawangan,-6.378535224288755,106.7613684052851,True,Fashion,2021,1,1,52.59,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,1,3,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,52.59,70.6775
Kota Depok,Sawangan,-6.377539923259382,106.74977743990448,True,Kerajinan,2023,3,1,58.79,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,0,1,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,19.596666666666668,70.6775
Kota Depok,Sawangan,-6.384396422724767,106.7531021074832,True,Fashion,2016,1,1,60.1,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,0,8,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,60.1,70.6775
Kota Depok,Sawangan,-6.377500203815504,106.7599516906793,True,Makanan,2011,8,1,153.72,229900,17565.2,7.2,2.44,1.75,84.5,85.0,2,1.34,35.8,0.203,0.134,78.36,1,13,0.40800000000000003,0.11386149887277115,1.843333333333333,76633.33333333333,0.9225,0.1685,0.6522,19.215,70.6775
Kota Depok,Bojongsari,-6.479481639221916,106.83355217569402,True,Pertanian,2015,6,1,26.9,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,9,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,4.483333333333333,71.6703
Kota Depok,Bojongsari,-6.476240625704741,106.83488562291052,True,Fashion,2015,1,1,75.46,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,9,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,75.46,71.6703
Kota Depok,Bojongsari,-6.469002688293224,106.83184541383883,True,Kerajinan,2021,3,0,12.97,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,0,3,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,4.323333333333333,71.6703
Kota Depok,Bojongsari,-6.465208410833614,106.8348607320716,True,Fashion,2019,8,1,78.96,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,5,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,9.87,71.6703
Kota Depok,Bojongsari,-6.475346690758432,106.82617589727418,True,Kerajinan,2022,4,1,80.85,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,2,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,20.2125,71.6703
Kota Depok,Bojongsari,-6.478152533945713,106.82501920742916,True,Makanan,2023,3,0,51.86,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,0,1,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,17.286666666666665,71.6703
Kota Depok,Bojongsari,-6.465025888115825,106.82519713303287,True,Fashion,2024,1,1,38.96,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,0,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,38.96,71.6703
Kota Depok,Bojongsari,-6.478742871102266,106.81793069402774,True,Fashion,2018,7,1,164.02,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,6,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,23.431428571428572,71.6703
Kota Depok,Bojongsari,-6.478747558037787,106.81990491152808,True,Pertanian,2011,2,1,38.06,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,13,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,19.03,71.6703
Kota Depok,Bojongsari,-6.4765824514465065,106.8195448080692,True,Kerajinan,2015,8,1,116.76,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,9,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,14.595,71.6703
Kota Depok,Bojongsari,-6.475774904406686,106.827677066189,True,Fashion,2022,2,1,126.7,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,2,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,63.35,71.6703
Kota Depok,Bojongsari,-6.4645193554790845,106.82856926270593,True,Pertanian,2013,7,0,45.45,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,0,11,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,6.492857142857143,71.6703
Kota Depok,Bojongsari,-6.477522340062135,106.82308950257024,True,Makanan,2017,2,1,36.28,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,7,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,18.14,71.6703
Kota Depok,Bojongsari,-6.4636987988762336,106.81895768127777,True,Kerajinan,2018,3,0,61.48,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,6,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,20.493333333333332,71.6703
Kota Depok,Bojongsari,-6.471356936417548,106.81653151508527,True,Makanan,2010,8,0,84.02,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,14,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,10.5025,71.6703
Kota Depok,Bojongsari,-6.478134145006376,106.8156270555484,True,Fashion,2015,2,1,111.81,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,9,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,55.905,71.6703
Kota Depok,Bojongsari,-6.477311959168637,106.82710599125676,True,Makanan,2013,5,1,71.14,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,11,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,14.228,71.6703
Kota Depok,Bojongsari,-6.46201272228346,106.82210519134028,True,Jasa,2011,2,1,78.42,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,13,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,39.21,71.6703
Kota Depok,Bojongsari,-6.476407334094381,106.82412177878676,True,Makanan,2018,2,0,58.63,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,6,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,29.315,71.6703
Kota Depok,Bojongsari,-6.471407672676335,106.82590479823747,True,Pertanian,2017,2,1,51.05,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,7,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,25.525,71.6703
Kota Depok,Bojongsari,-6.469066629157699,106.83380145034096,True,Makanan,2014,7,0,49.56,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,10,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,7.08,71.6703
Kota Depok,Bojongsari,-6.480153413670327,106.82717632097082,True,Makanan,2012,2,1,38.74,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,12,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,19.37,71.6703
Kota Depok,Bojongsari,-6.472620829019362,106.83395862899808,True,Makanan,2019,4,1,69.61,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,5,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,17.4025,71.6703
Kota Depok,Bojongsari,-6.467547882723955,106.8319335510678,True,Jasa,2023,1,1,108.25,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,1,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,108.25,71.6703
Kota Depok,Bojongsari,-6.466953861302342,106.82745022916788,True,Kerajinan,2023,3,1,40.15,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,1,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,13.383333333333333,71.6703
Kota Depok,Bojongsari,-6.461795009577616,106.82746772862266,True,Makanan,2024,1,1,120.48,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,0,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,120.48,71.6703
Kota Depok,Bojongsari,-6.462218597685683,106.82353493728272,True,Jasa,2020,2,1,116.81,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,4,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,58.405,71.6703
Kota Depok,Bojongsari,-6.466861316478734,106.82600482165948,True,Makanan,2015,4,1,80.07,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,9,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,20.0175,71.6703
Kota Depok,Bojongsari,-6.465724628628015,106.82335959378348,True,Jasa,2015,1,1,154.12,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,9,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,154.12,71.6703
Kota Depok,Bojongsari,-6.46551799459473,106.82930901176697,True,Pertanian,2018,1,0,28.1,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,6,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,28.1,71.6703
Kota Depok,Bojongsari,-6.478272825753643,106.82341792550262,True,Makanan,2024,3,1,57.68,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,0,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,19.226666666666667,71.6703
Kota Depok,Bojongsari,-6.472799702405624,106.81726575489228,True,Fashion,2023,4,1,237.62,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,1,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,59.405,71.6703
Kota Depok,Bojongsari,-6.471776129884732,106.83320888434352,True,Jasa,2016,4,1,174.9,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,8,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,43.725,71.6703
Kota Depok,Bojongsari,-6.46961879468854,106.83157286304822,True,Kerajinan,2022,7,1,45.74,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,2,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,6.534285714285715,71.6703
Kota Depok,Bojongsari,-6.464810850457765,106.8321356886472,True,Fashion,2018,5,0,82.5,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,0,6,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,16.5,71.6703
Kota Depok,Bojongsari,-6.473362213238731,106.81963503727948,True,Kerajinan,2012,2,0,61.59,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,12,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,30.795,71.6703
Kota Depok,Bojongsari,-6.469484001817039,106.8211367585948,True,Jasa,2014,5,1,82.8,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,10,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,16.56,71.6703
Kota Depok,Bojongsari,-6.465979073496335,106.8291148976324,True,Makanan,2013,6,0,59.3,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,11,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,9.883333333333333,71.6703
Kota Depok,Bojongsari,-6.471208527764425,106.81910349322874,True,Kerajinan,2014,4,1,70.42,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,10,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,17.605,71.6703
Kota Depok,Bojongsari,-6.475394971994362,106.83094985274678,True,Kerajinan,2015,8,0,20.02,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,0,9,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,2.5025,71.6703
Kota Depok,Bojongsari,-6.479444848922313,106.81788870540264,True,Pertanian,2016,3,1,41.88,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,8,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,13.96,71.6703
Kota Depok,Bojongsari,-6.478468449450913,106.82606627989954,True,Makanan,2016,1,0,65.75,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,8,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,65.75,71.6703
Kota Depok,Bojongsari,-6.471351412937104,106.83365979262832,True,Kerajinan,2011,2,1,70.71,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,13,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,35.355,71.6703
Kota Depok,Bojongsari,-6.480180334835526,106.83495538000142,True,Fashion,2011,4,1,84.23,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,13,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,21.0575,71.6703
Kota Depok,Bojongsari,-6.4708639225740745,106.82051700490102,True,Makanan,2013,6,1,61.41,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,11,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,10.235,71.6703
Kota Depok,Bojongsari,-6.471617656734517,106.83136715370811,True,Kerajinan,2015,6,1,115.74,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,9,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,19.29,71.6703
Kota Depok,Bojongsari,-6.478757123786685,106.82158110483256,True,Fashion,2018,4,1,58.31,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,6,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,14.5775,71.6703
Kota Depok,Bojongsari,-6.4699011294566,106.8239782896832,True,Fashion,2022,10,0,78.96,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,0,2,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,7.895999999999999,71.6703
Kota Depok,Bojongsari,-6.467085849745099,106.83424147552076,True,Makanan,2022,4,1,82.94,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,2,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,20.735,71.6703
Kota Depok,Bojongsari,-6.477656508797177,106.83039613881348,True,Fashion,2010,2,1,90.06,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,14,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,45.03,71.6703
Kota Depok,Bojongsari,-6.463546581128141,106.82644267372332,True,Fashion,2022,1,0,119.06,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,0,2,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,119.06,71.6703
Kota Depok,Bojongsari,-6.466724185014823,106.82057391850157,True,Makanan,2014,2,1,76.97,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,10,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,38.485,71.6703
Kota Depok,Bojongsari,-6.468754213519952,106.83282188624896,True,Makanan,2024,2,0,49.23,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,0,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,24.615,71.6703
Kota Depok,Bojongsari,-6.474747578039373,106.81721463024964,True,Jasa,2022,4,1,85.02,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,2,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,21.255,71.6703
Kota Depok,Bojongsari,-6.477854101386969,106.82021578580267,True,Jasa,2012,1,1,115.33,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,12,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,115.33,71.6703
Kota Depok,Bojongsari,-6.467153184549356,106.82276109635744,True,Jasa,2014,5,1,157.1,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,10,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,31.419999999999998,71.6703
Kota Depok,Bojongsari,-6.46861265313018,106.82383342630123,True,Makanan,2016,1,1,102.64,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,0,8,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,102.64,71.6703
Kota Depok,Bojongsari,-6.465247739506663,106.81945189774326,True,Makanan,2022,3,1,70.33,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,2,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,23.44333333333333,71.6703
Kota Depok,Bojongsari,-6.471693184544898,106.8317712592392,True,Makanan,2020,1,1,45.99,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,4,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,45.99,71.6703
Kota Depok,Bojongsari,-6.475233532113697,106.81666405251283,True,Makanan,2021,1,1,54.97,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,3,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,54.97,71.6703
Kota Depok,Bojongsari,-6.481671660808008,106.8193944285877,True,Makanan,2015,5,1,74.05,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,84.0,1,9,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.937,0.201,0.6158,14.809999999999999,71.6703
Kota Depok,Bojongsari,-6.481137729716419,106.8268609433325,True,Pertanian,2024,2,0,22.02,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,0,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,11.01,71.6703
Kota Depok,Bojongsari,-6.478645683294068,106.81512742956804,True,Pertanian,2014,1,0,27.99,500000,54943.1,15.0,0.47,2.78,87.4,89.7,24,1.21,28.0,0.276,0.126,76.4,1,10,0.897,0.4368155418969807,1.4866666666666666,20000.0,0.43700000000000006,0.201,0.6158,27.99,71.6703
