kabupaten_kota,kecamatan,latitude,longitude,is_kota,jenis_usaha,tahun_berdiri,jumlah_karyawan,has_digital_presence,omset_bulanan,populasi,kepadatan_penduduk,income_per_kapita,jarak_ke_jalan_utama,jarak_ke_pasar,akses_internet_pct,skor_infrastruktur,jumlah_kompetitor_radius_3km,jarak_ke_bank_terdekat,penetrasi_kur_pct,risiko_banjir,risiko_gempa,skor_potensi,is_survived_3yr
Kab. Cirebon,Lemahabang,-6.628916112401096,108.60764800428248,False,Makanan,2011,3,0,48.52,75803,1070.8,7.54,3.08,7.41,58.6,64.7,0,4.41,20.8,0.544,0.177,44.73,0
Kab. Cirebon,Lemahabang,-6.629152692688469,108.59318806183715,False,Fashion,2010,1,0,80.61,75803,1070.8,7.54,3.08,7.41,58.6,64.7,0,4.41,20.8,0.544,0.177,44.73,0
Kab. Cirebon,Lemahabang,-6.63730219753218,108.59102607835639,False,Makanan,2024,2,0,51.06,75803,1070.8,7.54,3.08,7.41,58.6,64.7,0,4.41,20.8,0.544,0.177,44.73,1
Kab. Cirebon,Lemahabang,-6.62734028630144,108.60154775655442,False,Fashion,2023,1,0,52.29,75803,1070.8,7.54,3.08,7.41,58.6,64.7,0,4.41,20.8,0.544,0.177,44.73,0
Kab. Cirebon,Lemahabang,-6.6293899185438825,108.5995391693807,False,Jasa,2019,1,0,47.82,75803,1070.8,7.54,3.08,7.41,58.6,64.7,0,4.41,20.8,0.544,0.177,44.73,1
Kab. Cirebon,Lemahabang,-6.625723082456146,108.5927457551092,False,Fashion,2021,3,0,58.24,75803,1070.8,7.54,3.08,7.41,58.6,64.7,0,4.41,20.8,0.544,0.177,44.73,1
Kab. Cirebon,Lemahabang,-6.630015026909538,108.60970694339248,False,Makanan,2023,2,0,22.47,75803,1070.8,7.54,3.08,7.41,58.6,64.7,0,4.41,20.8,0.544,0.177,44.73,1
Kab. Cirebon,Lemahabang,-6.625762910929127,108.59934368394173,False,Makanan,2024,3,0,33.53,75803,1070.8,7.54,3.08,7.41,58.6,64.7,0,4.41,20.8,0.544,0.177,44.73,1
Kab. Cirebon,Lemahabang,-6.638436515480095,108.6008203063714,False,Fashion,2014,2,0,60.3,75803,1070.8,7.54,3.08,7.41,58.6,64.7,0,4.41,20.8,0.544,0.177,44.73,0
Kab. Cirebon,Lemahabang,-6.637769352249846,108.60692366396731,False,Makanan,2022,6,0,35.78,75803,1070.8,7.54,3.08,7.41,58.6,64.7,0,4.41,20.8,0.544,0.177,44.73,1
Kab. Cirebon,Susukanlebak,-6.722540747892886,108.49549772150382,False,Makanan,2014,2,1,45.31,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,43.93,1
Kab. Cirebon,Susukanlebak,-6.737768955899677,108.50126756946229,False,Makanan,2011,7,0,55.38,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,36.33,1
Kab. Cirebon,Susukanlebak,-6.728496743585058,108.4945282118455,False,Pertanian,2018,1,1,19.18,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,43.93,1
Kab. Cirebon,Susukanlebak,-6.729105332742748,108.50256740741371,False,Makanan,2010,2,1,43.55,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,43.93,1
Kab. Cirebon,Susukanlebak,-6.722383214670191,108.4901348718395,False,Makanan,2015,4,0,36.81,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,36.33,0
Kab. Cirebon,Susukanlebak,-6.724789782026974,108.49836733018276,False,Makanan,2010,3,1,109.36,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,43.93,1
Kab. Cirebon,Susukanlebak,-6.727211631786861,108.50143050902918,False,Fashion,2013,1,1,106.24,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,43.93,1
Kab. Cirebon,Susukanlebak,-6.721233746309617,108.49848597635325,False,Pertanian,2011,1,1,46.46,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,43.93,1
Kab. Cirebon,Susukanlebak,-6.723387055634738,108.49641057844897,False,Pertanian,2019,6,1,18.12,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,43.93,1
Kab. Cirebon,Susukanlebak,-6.7214391469626,108.49453385853029,False,Jasa,2014,4,0,42.38,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,36.33,1
Kab. Cirebon,Susukanlebak,-6.724945026840096,108.48658418299839,False,Makanan,2021,2,1,16.55,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,43.93,1
Kab. Cirebon,Susukanlebak,-6.723314719202577,108.48375621393654,False,Makanan,2010,3,0,75.67,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,36.33,1
Kab. Cirebon,Susukanlebak,-6.7246400117549205,108.50037263865137,False,Pertanian,2019,1,1,35.24,92454,1373.4,6.95,7.84,1.96,44.2,53.6,0,7.9,28.2,0.37,0.241,43.93,1
Kab. Cirebon,Waled,-6.674527588305856,108.57885763230301,False,Fashion,2021,14,0,28.23,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,1
Kab. Cirebon,Waled,-6.665690510392039,108.57616543547358,False,Fashion,2020,1,0,45.4,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,1
Kab. Cirebon,Waled,-6.669024449407193,108.56399567578121,False,Makanan,2017,2,0,31.42,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,0
Kab. Cirebon,Waled,-6.664289109562061,108.56334801596293,False,Fashion,2021,4,1,26.68,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,36.38,0
Kab. Cirebon,Waled,-6.669187424256051,108.5734385296702,False,Makanan,2015,6,0,31.54,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,1
Kab. Cirebon,Waled,-6.665040524780771,108.56937331334555,False,Fashion,2017,4,0,38.4,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,1
Kab. Cirebon,Waled,-6.66779723770634,108.5657995048614,False,Makanan,2018,3,1,29.03,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,36.38,1
Kab. Cirebon,Waled,-6.660128343505104,108.56246077419857,False,Makanan,2021,1,0,27.29,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,1
Kab. Cirebon,Waled,-6.660806608029834,108.57617856953236,False,Jasa,2011,1,0,83.85,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,1
Kab. Cirebon,Waled,-6.665773696059758,108.56281165631027,False,Makanan,2013,3,0,64.59,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,0
Kab. Cirebon,Waled,-6.65842713600206,108.57664467727763,False,Kerajinan,2023,1,0,10.29,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,1
Kab. Cirebon,Waled,-6.656182840796379,108.5649225938199,False,Fashion,2021,4,0,76.92,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,0
Kab. Cirebon,Waled,-6.668123488719031,108.57906437311912,False,Fashion,2023,2,0,39.32,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,1
Kab. Cirebon,Waled,-6.674599022448232,108.5792317665693,False,Makanan,2023,2,0,18.85,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,1
Kab. Cirebon,Waled,-6.667510443518434,108.57429706289682,False,Pertanian,2020,4,1,21.5,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,36.38,1
Kab. Cirebon,Waled,-6.660804333983525,108.57842430264655,False,Makanan,2020,1,0,32.99,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,28.79,0
Kab. Cirebon,Waled,-6.670507569113076,108.57466383172768,False,Fashion,2010,2,1,118.98,125542,3770.2,4.57,1.37,12.18,47.9,58.1,0,1.77,16.5,0.455,0.303,36.38,0
Kab. Cirebon,Ciledug,-6.73117109752255,108.62632899660724,False,Pertanian,2018,4,1,38.45,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,51.38,1
Kab. Cirebon,Ciledug,-6.715034378094659,108.61925708418309,False,Jasa,2010,3,1,100.77,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,51.38,1
Kab. Cirebon,Ciledug,-6.722688544053102,108.62605245026609,False,Jasa,2022,1,1,54.91,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,51.38,1
Kab. Cirebon,Ciledug,-6.730484721489358,108.62651485061963,False,Makanan,2014,3,1,82.68,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,51.38,0
Kab. Cirebon,Ciledug,-6.71826542810478,108.63242647042993,False,Makanan,2011,1,0,27.11,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,43.79,1
Kab. Cirebon,Ciledug,-6.715281744561404,108.63221223205734,False,Fashion,2011,1,1,85.18,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,51.38,1
Kab. Cirebon,Ciledug,-6.719519212243329,108.62072682630848,False,Kerajinan,2014,7,0,57.11,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,43.79,1
Kab. Cirebon,Ciledug,-6.7156914201882865,108.61871188269812,False,Makanan,2023,4,0,26.45,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,43.79,1
Kab. Cirebon,Ciledug,-6.714024807363361,108.63319980324196,False,Makanan,2019,1,0,29.84,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,43.79,1
Kab. Cirebon,Ciledug,-6.729470182230867,108.61708082799124,False,Kerajinan,2023,1,0,29.96,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,43.79,0
Kab. Cirebon,Ciledug,-6.716415502046929,108.62315037327471,False,Fashion,2012,2,1,84.77,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,51.38,1
Kab. Cirebon,Ciledug,-6.712901912021724,108.63023599665769,False,Jasa,2023,5,0,60.28,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,43.79,0
Kab. Cirebon,Ciledug,-6.729600384379455,108.62688851672598,False,Makanan,2013,2,0,30.01,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,43.79,0
Kab. Cirebon,Ciledug,-6.721816577704399,108.62570840416731,False,Makanan,2015,20,1,67.78,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,51.38,1
Kab. Cirebon,Ciledug,-6.7171159541468946,108.62304100511233,False,Makanan,2014,2,0,50.05,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,43.79,1
Kab. Cirebon,Ciledug,-6.713942454471391,108.62200886527125,False,Makanan,2023,3,1,31.16,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,51.38,0
Kab. Cirebon,Ciledug,-6.726234163669941,108.62790244889867,False,Fashion,2024,9,1,51.37,127110,2534.8,5.63,11.53,2.89,67.5,54.1,0,5.72,36.4,0.434,0.308,51.38,0
Kab. Cirebon,Karangsembung,-6.779975806667762,108.56365125077816,False,Jasa,2015,3,0,114.75,24526,455.1,5.13,11.31,1.58,56.1,51.1,0,11.49,36.6,0.486,0.173,37.81,1
Kab. Cirebon,Karangsembung,-6.773493878521208,108.5613318692963,False,Makanan,2012,4,1,38.28,24526,455.1,5.13,11.31,1.58,56.1,51.1,0,11.49,36.6,0.486,0.173,45.4,1
Kab. Cirebon,Karangsembung,-6.76575469506031,108.54941227934982,False,Makanan,2023,3,0,11.24,24526,455.1,5.13,11.31,1.58,56.1,51.1,0,11.49,36.6,0.486,0.173,37.81,0
Kab. Cirebon,Kapetakan,-6.785876052540003,108.56036368837727,False,Jasa,2023,2,1,109.48,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,35.24,1
Kab. Cirebon,Kapetakan,-6.7892285490055695,108.5590726486378,False,Fashion,2014,4,1,115.1,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,35.24,0
Kab. Cirebon,Kapetakan,-6.797052540054838,108.56429443843618,False,Makanan,2023,3,0,58.9,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,1
Kab. Cirebon,Kapetakan,-6.795578632736948,108.56055343695358,False,Jasa,2011,2,0,92.93,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,1
Kab. Cirebon,Kapetakan,-6.790033627395552,108.54873548547427,False,Makanan,2024,9,1,44.6,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,35.24,1
Kab. Cirebon,Kapetakan,-6.797134185247147,108.55493883661251,False,Kerajinan,2012,1,0,38.23,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,1
Kab. Cirebon,Kapetakan,-6.797119090483786,108.54522113039855,False,Fashion,2020,2,0,33.03,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,0
Kab. Cirebon,Kapetakan,-6.78877062151411,108.55048909318374,False,Makanan,2021,2,0,33.02,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,1
Kab. Cirebon,Kapetakan,-6.780011518745715,108.55071533044001,False,Pertanian,2016,1,1,27.71,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,35.24,1
Kab. Cirebon,Kapetakan,-6.779270812990434,108.55038732143103,False,Makanan,2016,2,0,41.84,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,1
Kab. Cirebon,Kapetakan,-6.791096191966672,108.54572093762864,False,Makanan,2010,4,0,49.04,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,1
Kab. Cirebon,Kapetakan,-6.782990750846548,108.55369169550227,False,Kerajinan,2012,6,1,49.31,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,35.24,1
Kab. Cirebon,Kapetakan,-6.790413853464104,108.55012763681037,False,Makanan,2013,5,1,49.07,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,35.24,1
Kab. Cirebon,Kapetakan,-6.787297994289715,108.56450079303197,False,Fashion,2021,1,0,40.3,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,0
Kab. Cirebon,Kapetakan,-6.794190760809142,108.55893416548099,False,Fashion,2015,1,0,47.59,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,1
Kab. Cirebon,Kapetakan,-6.78219766984095,108.55100466396199,False,Makanan,2019,1,1,76.05,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,35.24,1
Kab. Cirebon,Kapetakan,-6.797887428137451,108.55888332985089,False,Makanan,2013,4,0,31.71,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,1
Kab. Cirebon,Kapetakan,-6.779722046343213,108.54502649341964,False,Makanan,2020,1,0,32.22,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,1
Kab. Cirebon,Kapetakan,-6.788201750722881,108.55791740110229,False,Fashion,2012,1,1,32.48,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,35.24,1
Kab. Cirebon,Kapetakan,-6.78734354180966,108.56102094508634,False,Jasa,2020,1,0,21.9,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,27.65,0
Kab. Cirebon,Kapetakan,-6.795536924346962,108.55100614080645,False,Jasa,2013,4,1,153.12,154656,8530.8,4.34,15.0,3.5,52.6,44.3,0,3.31,25.5,0.347,0.237,35.24,1
Kab. Cirebon,Tengahtani,-6.789168345349574,108.50115992783864,False,Jasa,2019,2,0,147.18,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,63.94,0
Kab. Cirebon,Tengahtani,-6.788955213769913,108.50347387268855,False,Kerajinan,2016,4,1,30.2,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,71.53,1
Kab. Cirebon,Tengahtani,-6.786840294102952,108.50675391084394,False,Makanan,2022,5,0,46.81,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,63.94,1
Kab. Cirebon,Tengahtani,-6.787268374426474,108.4943022845483,False,Makanan,2020,1,0,75.32,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,63.94,0
Kab. Cirebon,Tengahtani,-6.785008142813668,108.5056002346951,False,Makanan,2011,4,0,35.93,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,63.94,0
Kab. Cirebon,Tengahtani,-6.776827566982607,108.50492251095552,False,Pertanian,2021,9,1,15.63,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,71.53,0
Kab. Cirebon,Tengahtani,-6.772965400226633,108.49895892313872,False,Makanan,2016,6,0,32.96,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,63.94,1
Kab. Cirebon,Tengahtani,-6.773792113920656,108.50069919354132,False,Pertanian,2019,1,1,39.98,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,71.53,1
Kab. Cirebon,Tengahtani,-6.780559080726347,108.50606596875629,False,Makanan,2019,3,1,47.68,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,71.53,1
Kab. Cirebon,Tengahtani,-6.779860030758886,108.49317084501213,False,Makanan,2017,2,1,71.51,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,71.53,1
Kab. Cirebon,Tengahtani,-6.788866716226269,108.50067602528672,False,Makanan,2020,2,1,26.46,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,71.53,1
Kab. Cirebon,Tengahtani,-6.786037919366746,108.50432123794141,False,Pertanian,2015,3,0,24.64,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,63.94,1
Kab. Cirebon,Tengahtani,-6.774340692346807,108.491861438777,False,Makanan,2024,9,0,54.02,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,63.94,1
Kab. Cirebon,Tengahtani,-6.771387403037536,108.49965644154231,False,Makanan,2018,2,0,112.8,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,63.94,0
Kab. Cirebon,Tengahtani,-6.775762055536756,108.49894164227297,False,Kerajinan,2018,15,1,62.54,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,71.53,1
Kab. Cirebon,Tengahtani,-6.781729368233536,108.49364352623401,False,Makanan,2015,9,0,40.64,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,63.94,1
Kab. Cirebon,Tengahtani,-6.780525500635516,108.50124906143036,False,Jasa,2022,4,1,106.32,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,71.53,1
Kab. Cirebon,Tengahtani,-6.777471734076338,108.50589652979978,False,Makanan,2021,5,1,19.41,135692,2533.5,10.54,3.17,0.71,63.0,74.9,4,4.39,41.2,0.419,0.299,71.53,1
Kab. Cirebon,Talun,-6.77159341029911,108.59207017963973,False,Fashion,2010,1,0,90.72,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,0
Kab. Cirebon,Talun,-6.761939342807612,108.59387344294736,False,Kerajinan,2024,4,1,24.85,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,1
Kab. Cirebon,Talun,-6.775134827315667,108.57532919863165,False,Jasa,2013,1,1,98.39,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,0
Kab. Cirebon,Talun,-6.777697235106433,108.58372246171136,False,Jasa,2015,4,1,144.62,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,1
Kab. Cirebon,Talun,-6.779551748300357,108.58533371178333,False,Pertanian,2018,3,0,26.43,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,0
Kab. Cirebon,Talun,-6.763087373842078,108.57768718098093,False,Makanan,2014,2,0,57.23,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,0
Kab. Cirebon,Talun,-6.779688913172055,108.58488568991454,False,Kerajinan,2022,2,0,17.01,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,1
Kab. Cirebon,Talun,-6.779703818444007,108.58646287333963,False,Fashion,2018,2,1,67.37,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,1
Kab. Cirebon,Talun,-6.771041338203235,108.57611200038592,False,Kerajinan,2018,10,0,49.57,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,1
Kab. Cirebon,Talun,-6.763941400790213,108.58034147248101,False,Makanan,2014,2,0,53.47,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,1
Kab. Cirebon,Talun,-6.77612309835602,108.57905676974438,False,Makanan,2022,4,1,23.54,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,1
Kab. Cirebon,Talun,-6.763068715259089,108.59156499042622,False,Kerajinan,2023,5,0,19.86,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,0
Kab. Cirebon,Talun,-6.769838994314659,108.58199560616491,False,Jasa,2014,4,1,82.05,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,0
Kab. Cirebon,Talun,-6.776452138193106,108.58733489152299,False,Fashion,2018,2,1,126.53,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,0
Kab. Cirebon,Talun,-6.778418791871374,108.57516803677896,False,Jasa,2021,1,1,71.78,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,1
Kab. Cirebon,Talun,-6.76882907173091,108.5839205157866,False,Makanan,2023,1,1,81.21,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,0
Kab. Cirebon,Talun,-6.7694721980997095,108.58321092878758,False,Makanan,2017,3,0,83.4,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,1
Kab. Cirebon,Talun,-6.772508076078531,108.59024444963563,False,Makanan,2017,2,0,62.3,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,1
Kab. Cirebon,Talun,-6.763696434913069,108.5874852000266,False,Makanan,2012,6,1,46.32,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,1
Kab. Cirebon,Talun,-6.780917609926654,108.58545412491904,False,Pertanian,2015,2,1,16.29,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,51.86,1
Kab. Cirebon,Talun,-6.765261019314332,108.5845376289427,False,Makanan,2014,2,0,47.4,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,1
Kab. Cirebon,Talun,-6.770617765340691,108.58538194187115,False,Kerajinan,2017,4,0,40.7,162349,9409.6,5.66,1.36,2.37,66.4,78.7,10,6.95,19.9,0.474,0.228,44.27,1
Kab. Cirebon,Beber,-6.6656306354717065,108.56476238958142,False,Pertanian,2018,2,0,15.52,59447,861.1,6.78,1.9,13.37,62.0,61.6,0,0.66,36.0,0.351,0.195,49.68,1
Kab. Cirebon,Beber,-6.679750355028868,108.57260378694505,False,Fashion,2013,1,0,52.95,59447,861.1,6.78,1.9,13.37,62.0,61.6,0,0.66,36.0,0.351,0.195,49.68,1
Kab. Cirebon,Beber,-6.673953777993499,108.565410379774,False,Makanan,2013,3,0,58.12,59447,861.1,6.78,1.9,13.37,62.0,61.6,0,0.66,36.0,0.351,0.195,49.68,1
Kab. Cirebon,Beber,-6.672671030671922,108.57504302925338,False,Jasa,2017,5,0,122.69,59447,861.1,6.78,1.9,13.37,62.0,61.6,0,0.66,36.0,0.351,0.195,49.68,1
Kab. Cirebon,Beber,-6.672761980996926,108.57609856351307,False,Jasa,2011,2,0,116.95,59447,861.1,6.78,1.9,13.37,62.0,61.6,0,0.66,36.0,0.351,0.195,49.68,1
Kab. Cirebon,Beber,-6.678309924418676,108.5712009221963,False,Kerajinan,2018,1,0,16.86,59447,861.1,6.78,1.9,13.37,62.0,61.6,0,0.66,36.0,0.351,0.195,49.68,1
Kab. Cirebon,Beber,-6.670346205689544,108.57683971777654,False,Makanan,2016,3,0,37.01,59447,861.1,6.78,1.9,13.37,62.0,61.6,0,0.66,36.0,0.351,0.195,49.68,1
Kab. Cirebon,Beber,-6.660776799728153,108.57595839004372,False,Jasa,2015,3,1,61.87,59447,861.1,6.78,1.9,13.37,62.0,61.6,0,0.66,36.0,0.351,0.195,57.27,1
Kab. Cirebon,Greged,-6.63360043907729,108.5448091851983,False,Makanan,2019,1,1,63.84,108954,1581.3,8.68,10.2,9.84,64.1,47.1,4,0.7,31.0,0.473,0.235,49.7,1
Kab. Cirebon,Greged,-6.62698561379105,108.54455012763782,False,Fashion,2014,8,1,46.24,108954,1581.3,8.68,10.2,9.84,64.1,47.1,4,0.7,31.0,0.473,0.235,49.7,1
Kab. Cirebon,Greged,-6.627505057822384,108.54931774130223,False,Pertanian,2013,4,0,43.79,108954,1581.3,8.68,10.2,9.84,64.1,47.1,4,0.7,31.0,0.473,0.235,42.11,1
Kab. Cirebon,Greged,-6.628474119681514,108.54392939261176,False,Fashion,2015,3,1,50.66,108954,1581.3,8.68,10.2,9.84,64.1,47.1,4,0.7,31.0,0.473,0.235,49.7,1
